date,price,form,interface,speed,gig,sgig,brand,supplier,comment
2020-08-30,279.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/1000G 1T KC2500 M.2 2280 NVMe SSD"
2020-06-28,289.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/1000G 1T KC2500 M.2 2280 NVMe SSD"
2021-07-04,429.20,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2021-06-06,437.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2021-04-25,499.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2020-10-18,519.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2020-09-13,549.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2020-07-26,569.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2020-06-28,579.00,M.2,NVME,?,?,?,Kingston,CPL,"Kingston SKC2500M8/2000G 2T KC2500 M.2 2280 NVMe SSD"
2021-04-18,75.00,M.2,NVME,?,250,0.300,Kingston,CPL,"Kingston SKC2500M8/250G 250G KC2500 M.2 2280 NVMe SSD"
2020-10-25,79.00,M.2,NVME,?,250,0.316,Kingston,CPL,"Kingston SKC2500M8/250G 250G KC2500 M.2 2280 NVMe SSD"
2020-09-13,85.00,M.2,NVME,?,250,0.340,Kingston,CPL,"Kingston SKC2500M8/250G 250G KC2500 M.2 2280 NVMe SSD"
2020-07-26,89.00,M.2,NVME,?,250,0.356,Kingston,CPL,"Kingston SKC2500M8/250G 250G KC2500 M.2 2280 NVMe SSD"
2020-06-28,99.00,M.2,NVME,?,250,0.396,Kingston,CPL,"Kingston SKC2500M8/250G 250G KC2500 M.2 2280 NVMe SSD"
2021-07-04,109.00,M.2,NVME,?,500,0.218,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2021-04-25,119.00,M.2,NVME,?,500,0.238,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-11-01,124.00,M.2,NVME,?,500,0.248,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-10-11,126.00,M.2,NVME,?,500,0.252,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-09-13,129.00,M.2,NVME,?,500,0.258,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-08-30,145.00,M.2,NVME,?,500,0.290,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-08-09,149.00,M.2,NVME,?,500,0.298,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2020-06-28,169.00,M.2,NVME,?,500,0.338,Kingston,CPL,"Kingston SKC2500M8/500G 500G KC2500 M.2 2280 NVMe SSD"
2021-05-23,139.00,"2.5""",SATA,SATA,1024,0.136,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2021-05-09,143.00,"2.5""",SATA,SATA,1024,0.140,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2021-04-25,145.00,"2.5""",SATA,SATA,1024,0.142,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2021-04-18,149.00,"2.5""",SATA,SATA,1024,0.146,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2021-02-28,155.00,"2.5""",SATA,SATA,1024,0.151,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2021-02-07,159.00,"2.5""",SATA,SATA,1024,0.155,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-09-13,162.00,"2.5""",SATA,SATA,1024,0.158,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-09-06,165.00,"2.5""",SATA,SATA,1024,0.161,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-08-30,175.00,"2.5""",SATA,SATA,1024,0.171,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-08-16,194.00,"2.5""",SATA,SATA,1024,0.189,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-08-09,197.00,"2.5""",SATA,SATA,1024,0.192,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-07-26,199.00,"2.5""",SATA,SATA,1024,0.194,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-07-05,209.00,"2.5""",SATA,SATA,1024,0.204,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-06-21,216.00,"2.5""",SATA,SATA,1024,0.211,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-02-23,225.00,"2.5""",SATA,SATA,1024,0.220,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-03-01,239.00,"2.5""",SATA,SATA,1024,0.233,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-04-19,258.00,"2.5""",SATA,SATA,1024,0.252,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-03-29,259.00,"2.5""",SATA,SATA,1024,0.253,Kingston,CPL,"Kingston SKC600/1024G KC600 1024GB 2.5"" SATA SSD"
2020-10-04,298.00,"2.5""",SATA,SATA,2048,0.146,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-09-13,309.00,"2.5""",SATA,SATA,2048,0.151,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-08-30,312.00,"2.5""",SATA,SATA,2048,0.152,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-08-23,319.00,"2.5""",SATA,SATA,2048,0.156,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-08-16,324.00,"2.5""",SATA,SATA,2048,0.158,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-07-26,349.00,"2.5""",SATA,SATA,2048,0.170,Kingston,CPL,"Kingston SKC600/2048G KC600 2048GB 2.5'' SATA SSD"
2020-11-22,55.00,"2.5""",SATA,SATA,256,0.215,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-09-20,58.00,"2.5""",SATA,SATA,256,0.227,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-08-09,59.00,"2.5""",SATA,SATA,256,0.230,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-07-26,65.00,"2.5""",SATA,SATA,256,0.254,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-07-05,68.00,"2.5""",SATA,SATA,256,0.266,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-02-23,75.00,"2.5""",SATA,SATA,256,0.293,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-03-01,89.00,"2.5""",SATA,SATA,256,0.348,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-04-19,98.00,"2.5""",SATA,SATA,256,0.383,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2020-03-29,99.00,"2.5""",SATA,SATA,256,0.387,Kingston,CPL,"Kingston SKC600/256G KC600 256GB 2.5"" SATA SSD"
2021-07-04,100.20,"2.5""",SATA,SATA,512,0.196,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-06-28,114.00,"2.5""",SATA,SATA,512,0.223,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-02-23,129.00,"2.5""",SATA,SATA,512,0.252,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-04-19,148.00,"2.5""",SATA,SATA,512,0.289,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-03-29,149.00,"2.5""",SATA,SATA,512,0.291,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-09-06,85.00,"2.5""",SATA,SATA,512,0.166,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-09-20,89.00,"2.5""",SATA,SATA,512,0.174,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2021-05-23,97.00,"2.5""",SATA,SATA,512,0.189,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2020-08-09,99.00,"2.5""",SATA,SATA,512,0.193,Kingston,CPL,"Kingston SKC600/512G KC600 512GB 2.5"" SATA SSD"
2019-11-17,4.90,"3.5""",SATA?,?,?,?,Kingston,CPL,"Kingston SNA-BR2/35 2.5 TO 3.5IN Brackets AND SCREWS"
2021-05-09,145.00,M.2,NVME,?,1000,0.145,Kingston,CPL,"Kingston SNVS/1000G 1000GB NV1 M.2 2280 NVME SSD NVMe PCIe x"
2021-05-09,269.00,M.2,NVME,?,2000,0.135,Kingston,CPL,"Kingston SNVS/2000G 2000GB NV1 M.2 2280 NVME SSD NVMe PCIe x"
2021-05-09,79.00,M.2,NVME,?,500,0.158,Kingston,CPL,"Kingston SNVS/500G 500GB NV1 M.2 2280 NVME SSD NVMe PCIe Ge"
2019-11-24,40.00,"2.5""",SATA,SATA3,120,0.333,Kingston,CPL,"Kingston SUV500/120G 120GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-11-17,41.00,"2.5""",SATA,SATA3,120,0.342,Kingston,CPL,"Kingston SUV500/120G 120GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-10-30,42.00,"2.5""",SATA,SATA3,120,0.350,Kingston,CPL,"Kingston SUV500/120G 120GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-12-11,61.00,"2.5""",SATA,SATA3,240,0.254,Kingston,CPL,"Kingston SUV500/240G 240GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-10-30,62.00,"2.5""",SATA,SATA3,240,0.258,Kingston,CPL,"Kingston SUV500/240G 240GB SSDNOW UV500 SATA3 2.5"" SSD"
2020-01-19,102.00,"2.5""",SATA,SATA3,480,0.212,Kingston,CPL,"Kingston SUV500/480G 480GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-10-30,103.00,"2.5""",SATA,SATA3,480,0.215,Kingston,CPL,"Kingston SUV500/480G 480GB SSDNOW UV500 SATA3 2.5"" SSD"
2020-02-09,105.00,"2.5""",SATA,SATA3,480,0.219,Kingston,CPL,"Kingston SUV500/480G 480GB SSDNOW UV500 SATA3 2.5"" SSD"
2020-02-23,115.00,"2.5""",SATA,SATA3,480,0.240,Kingston,CPL,"Kingston SUV500/480G 480GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-10-30,289.00,"2.5""",SATA,SATA3,960,0.301,Kingston,CPL,"Kingston SUV500/960G 960GB SSDNOW UV500 SATA3 2.5"" SSD"
2019-10-30,45.00,M.2,?,?,120,0.375,Kingston,CPL,"Kingston SUV500M8/120G 120G SSDNOW UV500 M.2 SSD"
2020-04-19,48.00,M.2,?,?,120,0.400,Kingston,CPL,"Kingston SUV500M8/120G 120G SSDNOW UV500 M.2 SSD"
2020-04-05,49.00,M.2,?,?,120,0.408,Kingston,CPL,"Kingston SUV500M8/120G 120G SSDNOW UV500 M.2 SSD"
2019-10-30,62.00,M.2,?,?,240,0.258,Kingston,CPL,"Kingston SUV500M8/240G 240G SSDNOW UV500 M.2 SSD"
2020-12-06,144.00,M.2,?,?,480,0.300,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-09-06,145.00,M.2,?,?,480,0.302,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-08-23,147.00,M.2,?,?,480,0.306,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-08-02,148.00,M.2,?,?,480,0.308,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-07-26,149.00,M.2,?,?,480,0.310,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-06-14,152.00,M.2,?,?,480,0.317,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2020-06-07,159.00,M.2,?,?,480,0.331,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2019-10-30,319.00,M.2,?,?,480,0.665,Kingston,CPL,"Kingston SUV500M8/480G 480G SSDNOW UV500 M.2"
2019-10-30,89.00,mSATA,SATA,?,240,0.371,Kingston,CPL,"Kingston SUV500MS/240G 240G SSDNOW UV500 mSATA"
2019-10-30,155.00,mSATA,SATA,?,480,0.323,Kingston,CPL,"Kingston SUV500MS/480G 480G SSDNOW UV500 mSATA"
2020-04-19,103.00,"2.5""",SATA?,?,1000,0.103,LaCie,CPL,"LACIE STET1000403 Porsche Design Portable 2.5"" 1TB SLIM USB-C 2YR "
2020-03-08,104.00,"2.5""",SATA?,?,1000,0.104,LaCie,CPL,"LACIE STET1000403 Porsche Design Portable 2.5"" 1TB SLIM USB-C 2YR "
2020-02-23,85.00,"2.5""",SATA?,?,1000,0.085,LaCie,CPL,"LACIE STET1000403 Porsche Design Portable 2.5"" 1TB SLIM USB-C 2YR "
2019-11-07,95.00,"2.5""",SATA?,?,1000,0.095,LaCie,CPL,"LACIE STET1000403 Porsche Design Portable 2.5"" 1TB SLIM USB-C 2YR "
2019-11-24,155.00,"3.5""",SATA?,?,4000,0.039,LaCie,CPL,"LACIE STEW4000400 4TB 3.5"" Porsche Design Desktop Drive "
2019-11-07,219.00,"2.5""",SATA?,?,4000,0.055,LaCie,CPL,"LACIE STFD4000400 Porsche Design Portable 2.5"" 4TB USB-C"
2020-03-08,11999.00,?,?,?,120000,0.100,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2019-11-07,12299.00,?,?,?,120000,0.102,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2020-03-22,12999.00,?,?,?,120000,0.108,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2020-05-24,13560.00,?,USB-C,"Thunderbolt 3",120000,0.113,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2020-05-22,13629.00,?,USB-C,"Thunderbolt 3",120000,0.114,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2020-09-20,14839.00,?,USB-C,"Thunderbolt 3",120000,0.124,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2021-05-02,17443.00,?,USB-C,"Thunderbolt 3",120000,0.145,LaCie,CPL,"LACIE STFJ120000400 120TB 12big Thunderbolt 3 Desktop RAID Storage"
2020-10-11,7157.00,?,?,?,48000,0.149,LaCie,CPL,"LACIE STFJ48000400 12BIG 48TB RAID0/1/5/6/10/50(12X4TB7200RPM) USB-C_THUNDERBOLT3_ 5YR"
2020-08-30,8499.00,?,?,?,48000,0.177,LaCie,CPL,"LACIE STFJ48000400 12BIG 48TB RAID0/1/5/6/10/50(12X4TB7200RPM) USB-C_THUNDERBOLT3_ 5YR"
2019-11-24,219.00,?,?,?,2000,0.110,LaCie,CPL,"LACIE STFR2000403 2TB USB 3.1 Gen 1 Type-C Rugged Secure Portable Hard Drive "
2019-11-07,169.00,"2.5""",SATA?,?,2000,0.085,LaCie,CPL,"LACIE STFR2000800 RUGGED Portable 2.5"" 2TB USB-C_ 2YR "
2019-11-24,269.00,"2.5""",USB,"USB 3.0",4000,0.067,LaCie,CPL,"LACIE STFR4000800 Rugged USB-C Portable Drive 2.5"" 4TB / USB3.0 Type-C / 2Yr Warranty"
2020-03-08,255.00,"2.5""",SATA?,?,2000,0.128,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2019-11-07,268.00,"2.5""",SATA?,?,2000,0.134,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2020-09-13,275.00,"2.5""",SATA?,?,2000,0.138,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2020-02-16,279.00,"2.5""",SATA?,?,2000,0.140,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2021-03-28,295.00,"2.5""",SATA?,?,2000,0.147,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2020-07-19,334.00,"2.5""",SATA?,?,2000,0.167,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2020-04-19,348.00,"2.5""",SATA?,?,2000,0.174,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2020-03-22,349.00,"2.5""",SATA?,?,2000,0.174,LaCie,CPL,"LACIE STFS2000800 2TB Rugged 2.5 IN THB+USB C 3.1"
2019-11-07,359.00,"2.5""",SATA?,?,4000,0.090,LaCie,CPL,"LACIE STFS4000800 4TB Rugged 2.5 IN THB+USB-C 3.1"
2020-11-01,2099.00,?,?,"RPM:  7200",28000,0.075,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2020-07-12,2198.00,?,?,"RPM:  7200",28000,0.079,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2019-11-07,2199.00,?,?,"RPM:  7200",28000,0.079,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2020-05-17,2369.00,?,?,"RPM:  7200",28000,0.085,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2020-04-19,2598.00,?,?,"RPM:  7200",28000,0.093,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2020-03-22,2599.00,?,?,"RPM:  7200",28000,0.093,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2020-03-29,2649.00,?,?,"RPM:  7200",28000,0.095,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM ENTERPRISE) USB-C THUNDERBOLT3"
2021-03-28,2059.00,?,?,"RPM:  7200",28000,0.074,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM Enterprise) USB-C THUNDERBOLT3"
2020-12-20,2099.00,?,?,"RPM:  7200",28000,0.075,LaCie,CPL,"LACIE STGB28000400 2BIG DOCK 28TB (2X14TB 7200RPM Enterprise) USB-C THUNDERBOLT3"
2021-05-09,1891.00,?,?,"RPM:  7200",28000,0.068,LaCie,CPL,"LACIE STGB28000400 2BIG Dock 28TB (2X14TB 7200RPM Enterprise) USB-C Thunderbolt3"
2021-04-25,1899.00,?,?,"RPM:  7200",28000,0.068,LaCie,CPL,"LACIE STGB28000400 2BIG Dock 28TB (2X14TB 7200RPM Enterprise) USB-C Thunderbolt3"
2021-04-11,2059.00,?,?,"RPM:  7200",28000,0.074,LaCie,CPL,"LACIE STGB28000400 2BIG Dock 28TB (2X14TB 7200RPM Enterprise) USB-C Thunderbolt3"
2021-03-14,709.00,?,?,?,8000,0.089,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2021-02-21,716.00,?,?,?,8000,0.089,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2021-02-14,828.00,?,?,?,8000,0.103,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2020-01-12,840.00,?,?,?,8000,0.105,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2019-11-07,859.00,?,?,?,8000,0.107,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2020-02-16,869.00,?,?,?,8000,0.109,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2020-07-12,995.00,?,?,?,8000,0.124,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2020-04-19,998.00,?,?,?,8000,0.125,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2020-03-22,999.00,?,?,?,8000,0.125,LaCie,CPL,"LACIE STHT8000800 Rugged RAID Shuttle 8TB USB-C Thunderbolt3"
2019-11-07,79.00,?,USB,"USB 3.0",1000,0.079,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-09-06,88.00,?,USB,"USB 3.0",1000,0.088,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-01-26,89.00,?,USB,"USB 3.0",1000,0.089,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-07-26,90.00,?,USB,"USB 3.0",1000,0.090,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-07-19,92.00,?,USB,"USB 3.0",1000,0.092,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-05-10,95.00,?,USB,"USB 3.0",1000,0.095,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-04-19,98.00,?,USB,"USB 3.0",1000,0.098,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2020-03-29,99.00,?,USB,"USB 3.0",1000,0.099,LaCie,CPL,"LACIE STHY1000800 1TB USB 3.0 External Portable HDD "
2019-11-07,104.00,?,USB,"USB 3.0",2000,0.052,?,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2019-11-27,105.00,?,USB,"USB 3.0",2000,0.052,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-02-23,109.00,?,USB,"USB 3.0",2000,0.054,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-05-17,133.00,?,USB,"USB 3.0",2000,0.067,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-04-19,138.00,?,USB,"USB 3.0",2000,0.069,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-03-22,139.00,?,USB,"USB 3.0",2000,0.070,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-01-05,99.00,?,USB,"USB 3.0",2000,0.050,LaCie,CPL,"LACIE STHY2000800 2TB USB 3.0 External Portable HDD"
2020-09-27,158.00,?,USB,"USB 3.0",4000,0.040,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-08-09,159.00,?,USB,"USB 3.0",4000,0.040,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2019-11-07,165.00,?,USB,"USB 3.0",4000,0.041,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-07-26,169.00,?,USB,"USB 3.0",4000,0.042,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-02-09,179.00,?,USB,"USB 3.0",4000,0.045,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-04-19,218.00,?,USB,"USB 3.0",4000,0.054,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-03-22,219.00,?,USB,"USB 3.0",4000,0.055,LaCie,CPL,"LACIE STHY4000800 4TB USB 3.0 External Portable HDD"
2020-08-30,1049.00,"2.5""",USB,"USB 3.1",1000,1.049,LaCie,CPL,"LACIE STJB1000800 RUGGED BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2020-11-08,789.00,"2.5""",USB,"USB 3.1",1000,0.789,LaCie,CPL,"LACIE STJB1000800 RUGGED BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2020-09-20,899.00,"2.5""",USB,"USB 3.1",1000,0.899,LaCie,CPL,"LACIE STJB1000800 RUGGED BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2020-09-06,999.00,"2.5""",USB,"USB 3.1",1000,0.999,LaCie,CPL,"LACIE STJB1000800 RUGGED BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2021-05-09,668.60,"2.5""",USB,"USB 3.1",1000,0.669,LaCie,CPL,"LACIE STJB1000800 Rugged BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2021-05-02,669.00,"2.5""",USB,"USB 3.1",1000,0.669,LaCie,CPL,"LACIE STJB1000800 Rugged BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2021-02-21,675.00,"2.5""",USB,"USB 3.1",1000,0.675,LaCie,CPL,"LACIE STJB1000800 Rugged BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2021-02-14,763.00,"2.5""",USB,"USB 3.1",1000,0.763,LaCie,CPL,"LACIE STJB1000800 Rugged BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2020-12-27,789.00,"2.5""",USB,"USB 3.1",1000,0.789,LaCie,CPL,"LACIE STJB1000800 Rugged BOSS SSD 1TB 2.5"" DROP RESISTANT_ USB 3.1 TYPE-C_ 3YR"
2021-03-14,238.00,?,USB,"USB 3.1",1000,0.238,LaCie,CPL,"LaCie 1TB Portable USB 3.1 Gen 2 Type-C External SSD STHK1000800"
2021-06-13,249.00,?,USB,"USB 3.1",1000,0.249,LaCie,CPL,"LaCie 1TB Portable USB 3.1 Gen 2 Type-C External SSD STHK1000800"
2021-02-21,255.00,?,USB,"USB 3.1",1000,0.255,LaCie,CPL,"LaCie 1TB Portable USB 3.1 Gen 2 Type-C External SSD STHK1000800"
2021-07-04,275.00,?,USB,"USB 3.1",1000,0.275,LaCie,CPL,"LaCie 1TB Portable USB 3.1 Gen 2 Type-C External SSD STHK1000800"
2019-11-07,299.00,?,USB,"USB 3.1",1000,0.299,LaCie,CPL,"LaCie 1TB Portable USB 3.1 Gen 2 Type-C External SSD STHK1000800"
